TIME,year,month,T#AT#lamb_light,T#BE#lamb_light,T#BG#lamb_light,T#CY#lamb_light,T#DE#lamb_light,T#EL#lamb_light,T#ES#lamb_light,T#FI#lamb_light,T#FR#lamb_light,T#HR#lamb_light,T#HU#lamb_light,T#IE#lamb_light,T#IT#lamb_light,T#LT#lamb_light,T#LV#lamb_light,T#NL#lamb_light,T#PL#lamb_light,T#PT#lamb_light,T#RO#lamb_light,T#SE#lamb_light,T#SI#lamb_light,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2023-11-06,2023,11,680.71,661.81,892.71,729.14,820.15,751.37,850.96,595.94,828.43,983.76,,623.57,662.57,,526.84,,,825.87,368.18,568.2,697.27,,,,,,,,,,,,
2023-11-13,2023,11,,666.26,903.33,736.14,816.16,742.49,872.54,593.97,836.0,974.04,,627.13,665.64,,521.04,,,839.88,353.82,557.75,698.7,,,,,,,,,,,,
2023-11-20,2023,11,678.29,668.8,899.43,746.43,817.36,734.68,892.02,592.01,843.14,978.19,,631.34,669.5,,518.55,,,856.3,348.42,556.48,696.69,,,,,,,,,,,,
2023-11-27,2023,11,675.0,671.06,895.78,761.29,816.25,729.57,909.58,586.14,850.57,984.75,,634.26,673.5,,526.58,,,874.05,368.32,556.75,694.91,,,,,,,,,,,,
2023-12-04,2023,12,674.14,676.57,875.09,779.14,813.88,727.18,923.79,580.27,856.14,989.48,,636.94,679.93,,528.95,,,891.51,362.16,557.23,697.17,,,,,,,,,,,,
2023-12-11,2023,12,671.14,680.63,877.87,796.57,816.81,728.39,934.57,576.37,863.43,999.6,926.41,639.66,686.43,,533.29,,,894.58,354.29,560.67,700.55,,,,,,,,,,,,
2023-12-18,2023,12,671.86,687.07,885.92,816.0,817.43,729.72,938.91,572.47,870.14,,952.46,641.87,695.14,,540.01,,,899.48,349.33,572.34,701.59,,,,,,,,,,,,
2023-12-25,2023,12,670.71,692.83,893.97,833.86,,733.53,935.62,572.4,875.86,,,644.13,703.64,,544.5,,677.2,895.09,333.89,585.4,702.02,,,,,,,,,,,,
2024-01-01,2024,1,665.29,696.19,900.4,849.14,,739.01,923.79,572.33,879.71,,,646.55,710.07,557.21,548.0,,705.53,887.71,333.87,600.47,708.23,,,,,,,,,,,,
2024-01-08,2024,1,664.43,700.43,883.54,861.86,,741.97,905.44,572.26,883.57,1124.99,,648.97,709.71,554.8,557.55,,730.01,874.75,333.85,616.62,,,,,,,,,,,,,
2024-01-15,2024,1,665.29,703.24,866.68,866.86,,740.91,889.56,576.09,884.86,1169.1,,653.31,697.0,566.43,561.85,,745.73,857.34,301.68,632.65,,,,,,,,,,,,,
2024-01-22,2024,1,664.86,704.87,881.76,867.43,,738.7,873.58,575.66,884.71,1202.71,,658.27,678.79,571.78,568.77,,783.97,839.5,321.21,650.47,737.08,,,,,,,,,,,,
2024-01-29,2024,1,665.29,705.77,888.27,867.71,,733.9,857.34,575.23,880.86,1234.66,,663.36,656.07,574.45,570.46,,777.25,829.21,340.8,667.08,743.26,,,,,,,,,,,,
2024-02-05,2024,2,664.71,707.59,894.78,864.43,,728.59,845.62,574.81,875.0,1270.37,,668.9,635.0,578.8,568.98,,769.54,815.04,340.75,676.54,751.12,,,,,,,,,,,,
2024-02-12,2024,2,668.57,709.69,899.62,860.14,826.67,722.4,837.56,570.54,868.57,1302.79,,675.94,619.21,577.97,576.86,,761.88,800.76,340.72,692.43,755.47,,,,,,,,,,,,
2024-02-19,2024,2,675.86,712.84,904.45,857.29,829.49,715.47,834.12,566.28,864.14,1320.28,,686.48,606.21,580.94,581.9,,759.8,789.19,340.7,701.35,756.83,,,,,,,,,,,,
2024-02-26,2024,2,677.43,718.1,941.73,852.14,821.52,709.29,836.48,565.44,861.43,1318.63,,699.86,598.71,596.73,574.84,,745.86,784.26,340.72,710.22,754.02,,,,,,,,,,,,
2024-03-04,2024,3,679.29,724.04,,848.43,817.42,708.92,836.3,564.61,861.71,1303.34,,717.46,604.29,589.17,571.49,,740.33,783.56,340.77,720.39,747.59,,,,,,,,,,,,
2024-03-11,2024,3,682.43,732.57,986.38,846.57,819.84,710.21,836.29,568.03,866.71,1295.4,,737.22,623.0,583.66,559.27,,757.25,782.49,,727.21,746.23,,,,,,,,,,,,
2024-03-18,2024,3,684.86,739.79,988.49,844.57,820.44,714.11,836.26,571.45,878.86,1283.06,,760.61,657.0,599.96,567.92,,772.86,781.82,,737.93,742.56,,,,,,,,,,,,
2024-03-25,2024,3,687.71,745.0,985.21,843.29,819.05,718.51,836.14,573.86,893.71,1261.36,,785.79,695.79,600.06,583.6,,788.18,784.95,,746.87,739.07,,,,,,,,,,,,
2024-04-01,2024,4,688.57,748.71,995.47,843.29,,721.32,836.37,576.27,908.29,1231.99,,809.81,718.64,613.52,582.54,,796.04,788.65,,747.63,737.11,,,,,,,,,,,,
