TIME,year,month,T#ES#tomatoes_grappes,T#HU#tomatoes_grappes,T#IT#tomatoes_grappes,T#NL#tomatoes_grappes,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2018-04-09,2018,4,59.83,,81.43,114.96,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-04-16,2018,4,55.47,207.05,74.29,106.56,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-04-23,2018,4,52.29,198.08,68.57,97.77,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-04-30,2018,4,48.35,186.35,70.0,87.94,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-05-07,2018,5,45.47,178.19,70.0,78.17,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-05-14,2018,5,43.01,172.84,70.0,69.08,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-05-21,2018,5,39.8,163.43,71.43,60.49,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-05-28,2018,5,37.66,154.05,74.29,54.12,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-06-04,2018,6,38.46,142.49,75.71,48.2,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-06-11,2018,6,39.15,127.03,77.14,41.97,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-06-18,2018,6,41.38,111.33,78.57,36.41,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-06-25,2018,6,45.23,96.32,80.0,31.86,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-07-02,2018,7,46.23,83.22,81.43,28.85,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-07-09,2018,7,50.18,76.0,84.29,27.37,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-07-16,2018,7,58.76,72.32,85.0,26.68,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-07-23,2018,7,,70.88,84.29,26.73,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-07-30,2018,7,,69.13,83.57,26.54,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-08-06,2018,8,,70.96,82.86,25.74,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-08-13,2018,8,,72.09,80.71,23.47,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-08-20,2018,8,,71.48,77.86,22.29,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-08-27,2018,8,,70.77,75.0,24.16,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-09-03,2018,9,,71.39,76.43,33.35,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-09-10,2018,9,,77.82,79.29,41.47,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-09-17,2018,9,,85.38,85.0,,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-09-24,2018,9,,,90.71,,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-10-01,2018,10,,105.07,97.14,87.62,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-10-08,2018,10,,,105.71,100.63,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-10-15,2018,10,,,109.48,111.72,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-10-22,2018,10,,,108.41,109.85,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-10-29,2018,10,,,103.64,106.99,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-11-05,2018,11,,,95.38,98.52,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-11-12,2018,11,86.89,,87.12,88.66,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-11-19,2018,11,82.3,,89.98,78.83,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-11-26,2018,11,81.58,126.16,91.4,74.68,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-12-03,2018,12,85.25,128.05,97.64,72.74,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-12-10,2018,12,90.59,135.01,108.0,79.78,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-12-17,2018,12,94.9,139.94,122.05,88.92,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-12-24,2018,12,94.6,146.96,136.74,95.3,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-12-31,2018,12,97.98,157.12,151.43,102.62,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2019-01-07,2019,1,100.0,170.78,157.14,,,,,,,,,,,,,
2019-01-14,2019,1,102.7,,165.71,,,,,,,,,,,,,
2019-01-21,2019,1,105.92,,175.71,,,,,,,,,,,,,
2019-01-28,2019,1,103.51,,178.57,,1.7,0.84,1.57,1.43,1.12,0.75,47028.83,34080.22,47291.2,40950.45,29923.61,80247.72
2019-02-04,2019,2,102.98,,181.43,,1.61,0.76,1.53,1.32,0.98,0.81,46899.8,33944.73,47129.18,40798.6,29809.58,80447.91
2019-02-11,2019,2,104.01,,174.29,,1.52,0.69,1.49,1.21,0.84,0.87,46770.76,33809.24,46967.16,40646.75,29695.55,80648.11
2019-02-18,2019,2,100.34,,167.14,,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-02-25,2019,2,95.75,,158.57,,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-03-04,2019,3,87.9,,148.57,,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-03-11,2019,3,78.27,,137.14,,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-03-18,2019,3,75.47,,130.0,,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-03-25,2019,3,75.57,,122.86,100.93,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-04-01,2019,4,76.65,,125.71,99.45,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-04-08,2019,4,78.13,252.55,128.57,96.72,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-04-15,2019,4,,234.48,130.0,96.69,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-04-22,2019,4,,213.38,130.0,95.66,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-04-29,2019,4,,192.98,130.0,90.79,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-05-06,2019,5,,173.39,125.71,82.62,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-05-13,2019,5,,161.46,120.0,72.02,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-05-20,2019,5,,147.7,114.29,62.25,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-05-27,2019,5,,134.95,108.57,52.71,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-06-03,2019,6,50.29,120.81,102.86,42.66,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-06-10,2019,6,,109.96,97.14,35.12,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-06-17,2019,6,,102.21,94.29,31.6,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-06-24,2019,6,,102.81,95.71,31.59,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-07-01,2019,7,,103.67,92.86,32.48,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-07-08,2019,7,,103.2,90.0,34.76,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-07-15,2019,7,,105.6,87.14,35.84,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-07-22,2019,7,,109.08,84.29,39.74,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-07-29,2019,7,,113.57,81.43,44.73,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-08-05,2019,8,,118.12,75.71,49.43,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-08-12,2019,8,,119.45,70.0,47.37,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-08-19,2019,8,,121.23,70.0,47.27,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-08-26,2019,8,,123.07,69.64,50.44,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-09-02,2019,9,,120.14,70.41,58.73,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-09-09,2019,9,,115.52,72.97,61.11,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-09-16,2019,9,,109.19,76.43,61.46,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-09-23,2019,9,,104.63,80.79,62.81,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-09-30,2019,9,,101.19,85.15,72.72,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-10-07,2019,10,,98.51,91.31,80.27,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-10-14,2019,10,,96.99,98.72,85.68,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-10-21,2019,10,,99.15,110.81,88.63,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-10-28,2019,10,,103.01,118.25,,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-11-04,2019,11,,108.92,124.79,,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-11-11,2019,11,,112.65,130.43,,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-11-18,2019,11,,115.91,131.78,,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-11-25,2019,11,,120.52,131.34,,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-12-02,2019,12,80.71,122.99,130.0,,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-12-09,2019,12,84.09,127.9,128.57,,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-12-16,2019,12,86.42,140.48,128.57,,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-12-23,2019,12,89.7,,128.57,,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-12-30,2019,12,91.63,,127.14,108.55,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2020-01-06,2020,1,92.8,,130.0,113.56,,,,,,,,,,,,
2020-01-13,2020,1,93.67,,132.86,119.46,,,,,,,,,,,,
2020-01-20,2020,1,93.16,,136.43,125.66,,,,,,,,,,,,
2020-01-27,2020,1,92.64,,134.29,132.94,1.04,0.18,0.7,0.75,0.12,0.21,46051.6,32673.28,46773.33,39743.38,28097.39,83776.75
2020-02-03,2020,2,91.29,,132.14,135.33,0.94,0.08,0.52,0.66,-0.03,0.03,45904.07,32423.16,46765.38,39555.5,27726.36,84508.86
2020-02-10,2020,2,89.89,316.78,131.43,131.7,0.84,-0.03,0.33,0.57,-0.18,-0.15,45756.53,32173.04,46757.43,39367.62,27355.33,85240.98
2020-02-17,2020,2,89.65,334.16,132.14,128.66,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-02-24,2020,2,89.97,343.82,134.29,125.58,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-03-02,2020,3,89.68,341.56,133.57,120.48,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-03-09,2020,3,85.08,332.9,132.14,112.59,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-03-16,2020,3,86.91,323.29,130.71,104.49,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-03-23,2020,3,82.4,305.58,132.14,100.87,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-03-30,2020,3,82.14,276.15,130.0,99.38,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-04-06,2020,4,85.05,250.48,130.0,96.65,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-04-13,2020,4,83.91,225.4,127.14,96.51,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-04-20,2020,4,78.4,210.1,125.71,95.64,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-04-27,2020,4,72.44,194.75,122.86,91.63,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-05-04,2020,5,62.62,178.58,120.0,83.45,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-05-11,2020,5,58.25,166.86,112.86,73.21,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-05-18,2020,5,52.55,159.36,106.43,63.54,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-05-25,2020,5,47.37,146.58,97.86,53.98,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-06-01,2020,6,45.73,135.58,90.71,43.93,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-06-08,2020,6,48.07,125.07,85.0,35.97,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-06-15,2020,6,51.72,,80.71,32.03,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-06-22,2020,6,55.66,,76.43,31.84,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-06-29,2020,6,61.24,,,32.42,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-07-06,2020,7,62.1,,,34.3,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-07-13,2020,7,,,,35.9,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-07-20,2020,7,,,,39.74,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-07-27,2020,7,,,,45.02,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-08-03,2020,8,,,,49.72,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-08-10,2020,8,,,,48.39,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-08-17,2020,8,,82.9,73.57,48.51,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-08-24,2020,8,,82.5,76.43,55.41,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-08-31,2020,8,73.29,83.98,79.65,63.99,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-09-07,2020,9,65.98,84.85,82.88,66.43,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-09-14,2020,9,64.08,86.65,88.06,66.5,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-09-21,2020,9,,83.6,94.15,67.84,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-09-28,2020,9,,83.11,100.23,75.45,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-10-05,2020,10,,85.81,106.31,82.73,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-10-12,2020,10,,85.54,112.93,84.69,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-10-19,2020,10,,89.39,123.27,85.4,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-10-26,2020,10,,93.82,137.19,87.27,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-02,2020,11,,98.2,146.29,89.27,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-09,2020,11,107.84,102.84,151.64,91.19,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-16,2020,11,102.37,107.59,152.7,90.48,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-23,2020,11,97.79,110.81,152.33,88.86,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-30,2020,11,87.72,119.38,151.43,88.26,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-12-07,2020,12,79.27,126.88,145.0,89.57,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-12-14,2020,12,70.86,,135.0,95.48,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-12-21,2020,12,66.01,,127.86,,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-12-28,2020,12,65.96,,122.14,,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2021-01-04,2021,1,76.22,,119.29,,,,,,,,,,,,,
2021-01-11,2021,1,84.38,,117.86,,,,,,,,,,,,,
2021-01-18,2021,1,90.6,,115.0,,,,,,,,,,,,,
2021-01-25,2021,1,89.15,,112.14,,1.71,1.01,1.81,1.14,1.63,1.2,49175.51,34509.4,49422.2,41746.35,28986.88,95132.35
2021-02-01,2021,2,87.53,,109.29,,1.95,1.3,2.23,1.31,2.12,1.59,50067.14,35156.02,50090.39,42388.0,29487.53,97422.17
2021-02-08,2021,2,85.03,,107.14,,2.2,1.59,2.65,1.48,2.61,1.97,50958.77,35802.64,50758.57,43029.66,29988.17,99711.98
2021-02-15,2021,2,81.62,,105.71,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-02-22,2021,2,72.65,,104.29,125.38,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-03-01,2021,3,67.09,,102.86,108.73,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-03-08,2021,3,65.8,,101.43,100.76,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-03-15,2021,3,70.04,,103.57,92.68,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-03-22,2021,3,81.22,,107.14,89.08,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-03-29,2021,3,91.49,,112.86,87.54,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-04-05,2021,4,99.11,,120.71,84.71,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-04-12,2021,4,101.24,,122.14,84.56,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-04-19,2021,4,101.16,212.69,122.14,95.6,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-04-26,2021,4,98.54,197.51,120.71,95.68,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-03,2021,5,92.5,174.32,115.71,87.47,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-10,2021,5,79.88,160.9,109.29,77.25,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-17,2021,5,69.33,145.85,100.0,66.9,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-24,2021,5,61.82,133.53,89.29,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-31,2021,5,60.78,125.33,86.43,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-06-07,2021,6,57.63,118.8,85.0,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-06-14,2021,6,53.43,111.15,85.0,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-06-21,2021,6,51.78,108.51,85.96,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-06-28,2021,6,54.06,107.0,90.96,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-07-05,2021,7,58.46,105.97,94.53,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-07-12,2021,7,64.28,105.09,98.1,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-07-19,2021,7,66.87,102.76,100.24,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-07-26,2021,7,70.59,100.09,102.38,43.94,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-02,2021,8,74.75,98.41,106.67,50.26,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-09,2021,8,79.86,96.18,110.71,48.42,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-16,2021,8,83.67,93.72,110.71,48.27,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-23,2021,8,85.87,96.22,112.14,50.15,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
