TIME,year,month,T#BE#tomatoes_rondes,T#BG#tomatoes_rondes,T#ES#tomatoes_rondes,T#IT#tomatoes_rondes,T#PT#tomatoes_rondes,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2022-10-10,2022,10,130.74,108.29,121.91,133.57,102.14,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-10-17,2022,10,136.41,108.22,126.13,132.14,103.57,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-10-24,2022,10,129.37,111.29,124.28,130.71,106.71,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-10-31,2022,10,115.9,116.01,115.47,,109.43,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-11-07,2022,11,103.44,120.8,106.22,,110.0,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-11-14,2022,11,93.39,125.76,97.18,,109.86,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-11-21,2022,11,86.04,130.44,88.28,,109.0,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-11-28,2022,11,75.51,133.83,78.76,,106.86,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-12-05,2022,12,71.93,136.75,76.6,,104.57,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-12-12,2022,12,78.54,140.65,79.87,,100.14,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-12-19,2022,12,88.3,143.18,80.32,,96.29,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-12-26,2022,12,100.44,145.32,80.13,,93.57,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2023-01-02,2023,1,106.91,147.3,83.86,,91.57,,,,,,,,,,,,
2023-01-09,2023,1,117.7,149.33,89.87,,90.14,,,,,,,,,,,,
2023-01-16,2023,1,132.03,151.49,95.18,,89.29,,,,,,,,,,,,
2023-01-23,2023,1,145.67,154.19,97.54,,89.43,,,,,,,,,,,,
2023-01-30,2023,1,166.56,156.28,103.98,,90.14,,,,,,,,,,,,
2023-02-06,2023,2,193.41,157.51,117.03,,92.29,,,,,,,,,,,,
2023-02-13,2023,2,215.03,159.19,130.55,,95.29,,,,,,,,,,,,
2023-02-20,2023,2,235.91,160.87,139.08,,99.0,,,,,,,,,,,,
2023-02-27,2023,2,262.07,164.1,144.5,,105.71,,,,,,,,,,,,
2023-03-06,2023,3,277.47,165.59,149.55,,111.29,,,,,,,,,,,,
2023-03-13,2023,3,286.33,163.64,149.72,,114.86,,,,,,,,,,,,
2023-03-20,2023,3,284.16,159.84,146.6,,116.86,,,,,,,,,,,,
2023-03-27,2023,3,275.37,156.11,144.47,,117.86,,,,,,,,,,,,
2023-04-03,2023,4,272.37,152.24,144.57,165.0,120.14,,,,,,,,,,,,
2023-04-10,2023,4,262.5,148.37,145.92,165.0,124.14,,,,,,,,,,,,
2023-04-17,2023,4,241.13,142.89,146.5,171.43,126.86,,,,,,,,,,,,
2023-04-24,2023,4,223.23,146.38,144.8,177.86,129.71,,,,,,,,,,,,
2023-05-01,2023,5,206.46,150.71,146.02,177.86,133.43,,,,,,,,,,,,
2023-05-08,2023,5,186.81,156.33,141.33,175.71,134.29,,,,,,,,,,,,
2023-05-15,2023,5,161.74,161.9,,172.14,133.14,,,,,,,,,,,,
2023-05-22,2023,5,129.34,165.77,,166.43,128.43,,,,,,,,,,,,
2023-05-29,2023,5,110.26,169.64,,152.14,120.57,,,,,,,,,,,,
2023-06-05,2023,6,94.09,173.51,97.34,132.86,109.29,,,,,,,,,,,,
2023-06-12,2023,6,79.96,169.58,86.99,113.57,97.57,,,,,,,,,,,,
2023-06-19,2023,6,66.23,167.43,79.04,105.69,86.0,,,,,,,,,,,,
2023-06-26,2023,6,57.54,164.95,75.4,104.98,78.57,,,,,,,,,,,,
2023-07-03,2023,7,50.79,162.52,73.96,105.69,74.57,,,,,,,,,,,,
2023-07-10,2023,7,49.31,162.17,71.53,108.55,71.29,,,,,,,,,,,,
2023-07-17,2023,7,43.4,160.97,68.15,115.69,69.86,,,,,,,,,,,,
2023-07-24,2023,7,40.21,159.4,66.88,122.83,70.0,,,,,,,,,,,,
2023-07-31,2023,7,41.71,158.01,70.18,129.98,71.0,,,,,,,,,,,,
2023-08-07,2023,8,50.51,156.82,75.72,135.0,73.0,,,,,,,,,,,,
2023-08-14,2023,8,57.27,153.68,82.17,135.71,77.14,,,,,,,,,,,,
2023-08-21,2023,8,61.6,150.54,85.07,136.43,80.14,,,,,,,,,,,,
2023-08-28,2023,8,63.0,146.9,88.95,137.14,84.14,,,,,,,,,,,,
2023-09-04,2023,9,71.09,144.23,91.75,137.86,87.0,,,,,,,,,,,,
2023-09-11,2023,9,81.09,141.94,95.93,138.57,88.71,,,,,,,,,,,,
2023-09-18,2023,9,87.8,139.89,98.04,139.29,92.71,,,,,,,,,,,,
2023-09-25,2023,9,90.61,136.76,99.49,140.0,94.71,,,,,,,,,,,,
2023-10-02,2023,10,95.19,135.87,104.51,138.57,96.57,,,,,,,,,,,,
2023-10-09,2023,10,111.29,135.36,114.5,137.14,99.43,,,,,,,,,,,,
2023-10-16,2023,10,128.87,134.97,121.8,135.71,101.57,,,,,,,,,,,,
2023-10-23,2023,10,132.74,134.46,127.19,134.29,99.86,,,,,,,,,,,,
2023-10-30,2023,10,131.26,133.94,131.61,132.86,100.0,,,,,,,,,,,,
2023-11-06,2023,11,131.23,133.43,139.58,131.43,104.14,,,,,,,,,,,,
2023-11-13,2023,11,132.31,134.09,142.67,130.0,107.71,,,,,,,,,,,,
2023-11-20,2023,11,131.49,134.47,141.23,,108.57,,,,,,,,,,,,
2023-11-27,2023,11,123.49,134.28,136.56,,107.57,,,,,,,,,,,,
2023-12-04,2023,12,121.23,134.19,135.26,,107.0,,,,,,,,,,,,
2023-12-11,2023,12,134.23,138.44,139.61,,114.29,,,,,,,,,,,,
2023-12-18,2023,12,150.24,,142.91,,121.14,,,,,,,,,,,,
2023-12-25,2023,12,,,140.38,,121.71,,,,,,,,,,,,
2024-01-01,2024,1,,155.32,140.81,,121.43,,,,,,,,,,,,
2024-01-08,2024,1,192.6,160.94,137.97,,120.43,,,,,,,,,,,,
2024-01-15,2024,1,197.24,167.49,132.06,,117.29,,,,,,,,,,,,
2024-01-22,2024,1,191.39,175.02,,,112.43,,,,,,,,,,,,
2024-01-29,2024,1,179.93,178.22,,,103.0,,,,,,,,,,,,
2024-02-05,2024,2,168.86,179.97,,,96.71,,,,,,,,,,,,
2024-02-12,2024,2,156.3,181.44,85.18,120.71,89.86,,,,,,,,,,,,
2024-02-19,2024,2,144.99,182.9,74.0,117.86,82.0,,,,,,,,,,,,
2024-02-26,2024,2,137.0,184.36,67.15,115.0,76.14,,,,,,,,,,,,
2024-03-04,2024,3,137.44,185.09,65.13,115.0,73.57,,,,,,,,,,,,
2024-03-11,2024,3,154.0,185.16,71.42,115.0,72.71,,,,,,,,,,,,
