TIME,year,month,ES_plums,BEL_gdp,ITA_gdp,FRA_gdp,ESP_gdp,IRL_gdp,BEL_inflazione,ITA_inflazione,FRA_inflazione,ESP_inflazione,IRL_inflazione
2020-08-17,2020.0,8.0,68.13,45609.00349361105,31922.919162618266,39179.74425960567,26984.296277027945,85973.08848755006,0.740791812220344,-0.13770757391651,0.476498852725066,-0.322753017299739,-0.334584625428532
2020-08-24,2020.0,8.0,73.51,45609.00349361105,31922.919162618266,39179.74425960567,26984.296277027945,85973.08848755006,0.740791812220344,-0.13770757391651,0.476498852725066,-0.322753017299739,-0.334584625428532
2020-08-31,2020.0,8.0,81.31,45609.00349361105,31922.919162618266,39179.74425960567,26984.296277027945,85973.08848755006,0.740791812220344,-0.13770757391651,0.476498852725066,-0.322753017299739,-0.334584625428532
2020-09-07,2020.0,9.0,81.21,45609.00349361105,31922.919162618266,39179.74425960567,26984.296277027945,85973.08848755006,0.740791812220344,-0.13770757391651,0.476498852725066,-0.322753017299739,-0.334584625428532
2020-09-14,2020.0,9.0,,45609.00349361105,31922.919162618266,39179.74425960567,26984.296277027945,85973.08848755006,0.740791812220344,-0.13770757391651,0.476498852725066,-0.322753017299739,-0.334584625428532
2020-09-21,2020.0,9.0,,45609.00349361105,31922.919162618266,39179.74425960567,26984.296277027945,85973.08848755006,0.740791812220344,-0.13770757391651,0.476498852725066,-0.322753017299739,-0.334584625428532
2020-09-28,2020.0,9.0,,45609.00349361105,31922.919162618266,39179.74425960567,26984.296277027945,85973.08848755006,0.740791812220344,-0.13770757391651,0.476498852725066,-0.322753017299739,-0.334584625428532
2020-10-05,2020.0,10.0,,45609.00349361105,31922.919162618266,39179.74425960567,26984.296277027945,85973.08848755006,0.740791812220344,,0.476498852725066,-0.322753017299739,-0.334584625428532
2021-05-31,,5.0,90.0,,,,,,,,,,
2021-06-07,,6.0,90.0,,,,,,,,,,
2021-06-14,,6.0,,,,,,,,,,,
2021-06-21,,6.0,80.0,,,,,,,,,,
2021-06-28,,6.0,80.0,,,,,,,,,,
2021-07-05,,7.0,77.5,,,,,,,,,,
2021-07-12,,7.0,77.5,,,,,,,,,,
2021-07-19,,7.0,63.16,,,,,,,,,,
2021-07-26,2021.0,7.0,70.0,51850.39718402295,,43671.30840996309,,102001.79824914507,,1.87378325762481,1.64233141038385,3.0931351197642,2.35814296241712
2021-08-02,2021.0,8.0,,51850.39718402295,36449.25833758367,43671.30840996309,30488.82095287971,102001.79824914507,2.44024851144084,1.87378325762481,1.64233141038385,3.0931351197642,2.35814296241712
2021-08-09,2021.0,8.0,82.89,51850.39718402295,36449.25833758367,43671.30840996309,30488.82095287971,102001.79824914507,2.44024851144084,1.87378325762481,1.64233141038385,3.0931351197642,2.35814296241712
2021-08-16,2021.0,8.0,85.04,51850.39718402295,36449.25833758367,43671.30840996309,30488.82095287971,102001.79824914507,2.44024851144084,1.87378325762481,1.64233141038385,3.0931351197642,2.35814296241712
2021-08-23,2021.0,8.0,86.21,51850.39718402295,36449.25833758367,43671.30840996309,30488.82095287971,102001.79824914507,2.44024851144084,1.87378325762481,1.64233141038385,3.0931351197642,2.35814296241712
2021-08-30,2021.0,8.0,86.52,51850.39718402295,36449.25833758367,43671.30840996309,30488.82095287971,102001.79824914507,2.44024851144084,1.87378325762481,1.64233141038385,3.0931351197642,2.35814296241712
2021-09-06,2021.0,9.0,88.53,51850.39718402295,36449.25833758367,43671.30840996309,30488.82095287971,102001.79824914507,2.44024851144084,1.87378325762481,1.64233141038385,3.0931351197642,2.35814296241712
2021-09-13,2021.0,9.0,,51850.39718402295,36449.25833758367,43671.30840996309,30488.82095287971,102001.79824914507,2.44024851144084,1.87378325762481,1.64233141038385,3.0931351197642,2.35814296241712
2021-09-20,2021.0,9.0,,51850.39718402295,36449.25833758367,43671.30840996309,30488.82095287971,102001.79824914507,2.44024851144084,1.87378325762481,1.64233141038385,3.0931351197642,2.35814296241712
2021-09-27,2021.0,9.0,,51850.39718402295,36449.25833758367,43671.30840996309,30488.82095287971,102001.79824914507,2.44024851144084,1.87378325762481,1.64233141038385,3.0931351197642,2.35814296241712
2021-10-04,2021.0,10.0,,51850.39718402295,36449.25833758367,43671.30840996309,30488.82095287971,102001.79824914507,2.44024851144084,1.87378325762481,1.64233141038385,3.0931351197642,2.35814296241712
2021-10-11,2021.0,10.0,,51850.39718402295,36449.25833758367,43671.30840996309,30488.82095287971,102001.79824914507,2.44024851144084,1.87378325762481,1.64233141038385,3.0931351197642,2.35814296241712
2021-10-18,2021.0,10.0,,51850.39718402295,36449.25833758367,43671.30840996309,30488.82095287971,102001.79824914507,2.44024851144084,1.87378325762481,1.64233141038385,3.0931351197642,2.35814296241712
2021-10-25,2021.0,10.0,,51850.39718402295,36449.25833758367,43671.30840996309,30488.82095287971,102001.79824914507,2.44024851144084,1.87378325762481,1.64233141038385,,2.35814296241712
2022-06-13,,6.0,,,,,,,,,,,
2022-06-20,,6.0,,,,,,,,,,,
2022-06-27,,6.0,,,,,,,,,,,
2022-07-04,,7.0,111.46,,,,,,,,,,
2022-07-11,,7.0,92.04,,,,,,,,,,
2022-07-18,,7.0,87.93,,,,,,,,,,
2022-07-25,,7.0,89.32,,,,,,,,,,
2022-08-01,,8.0,99.54,,,,,,,,,,
2022-08-08,2022.0,8.0,104.14,49926.82542953049,,,29674.54428644133,,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-08-15,2022.0,8.0,102.73,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-08-22,2022.0,8.0,99.57,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-08-29,2022.0,8.0,98.07,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-09-05,2022.0,9.0,102.84,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-09-12,2022.0,9.0,98.66,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-09-19,2022.0,9.0,,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-09-26,2022.0,9.0,,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-10-03,2022.0,10.0,,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-10-10,2022.0,10.0,,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-10-17,2022.0,10.0,,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-10-24,2022.0,10.0,,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-10-31,2022.0,10.0,,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-11-07,2022.0,11.0,,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-11-14,2022.0,11.0,140.67,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-11-21,2022.0,11.0,140.67,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-11-28,2022.0,11.0,140.67,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-12-12,2022.0,12.0,160.47,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-12-19,2022.0,,160.47,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2022-12-26,2022.0,,160.47,49926.82542953049,34776.42323427401,40886.253268027256,29674.54428644133,103983.29133582003,9.597511728725,8.20128991161718,5.22236748369735,8.39057634118627,7.80737540996716
2023-01-02,,,,,,,,,,,,,
2023-01-09,,,,,,,,,,,,,
2023-06-12,,6.0,100.0,,,,,,,,,,
2023-06-19,,6.0,110.0,,,,,,,,,,
2023-06-26,,6.0,110.0,,,,,,,,,,
2023-07-03,,7.0,105.0,,,,,,,,,,
2023-07-10,,7.0,105.0,,,,,,,,,,
2023-07-17,,7.0,106.59,,,,,,,,,,
2023-07-24,2023.0,7.0,97.17,,,,,,,,,,
2023-07-31,2023.0,7.0,90.27,,,,,,,,,,
2023-08-07,2023.0,8.0,86.86,,,,,,,,,,
2023-08-14,2023.0,8.0,86.86,,,,,,,,,,
2023-08-21,2023.0,8.0,82.73,,,,,,,,,,
2023-08-28,2023.0,8.0,87.93,,,,,,,,,,
2023-09-04,2023.0,9.0,90.5,,,,,,,,,,
2023-09-11,2023.0,9.0,89.13,,,,,,,,,,
2023-09-18,2023.0,9.0,155.82,,,,,,,,,,
2023-09-25,2023.0,9.0,151.82,,,,,,,,,,
2023-10-02,2023.0,10.0,143.82,,,,,,,,,,
2023-10-09,2023.0,10.0,131.44,,,,,,,,,,
2023-10-16,2023.0,10.0,119.13,,,,,,,,,,
2023-10-23,2023.0,10.0,134.83,,,,,,,,,,
2023-10-30,2023.0,10.0,145.67,,,,,,,,,,
2023-11-06,2023.0,11.0,160.67,,,,,,,,,,
2023-11-13,2023.0,11.0,160.67,,,,,,,,,,
