TIME,year,month,T#AT#pigmeat_e,T#BE#pigmeat_e,T#DE#pigmeat_e,T#DK#pigmeat_e,T#EL#pigmeat_e,T#ES#pigmeat_e,T#FI#pigmeat_e,T#FR#pigmeat_e,T#IE#pigmeat_e,T#LU#pigmeat_e,T#NL#pigmeat_e,T#PT#pigmeat_e,T#SE#pigmeat_e,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2017-07-17,2017,7,182.07,158.57,182.41,161.72,194.18,172.7,155.49,159.86,167.4,180.61,162.26,196.14,,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-07-24,2017,7,181.36,156.86,180.74,160.54,196.09,173.49,155.73,160.0,168.01,179.06,160.5,197.29,177.85,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-07-31,2017,7,180.63,155.21,179.17,159.34,197.47,174.25,155.73,159.86,168.13,177.41,158.73,198.14,178.71,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-08-07,2017,8,179.99,153.53,177.67,158.15,199.11,174.38,155.8,159.57,167.72,175.87,156.89,198.71,179.33,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-08-14,2017,8,179.28,151.97,176.09,156.96,200.76,175.28,155.97,159.29,167.0,174.36,155.05,199.0,180.18,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-08-21,2017,8,178.66,150.44,174.84,155.53,201.74,175.81,156.02,158.71,166.05,173.07,153.37,199.0,180.63,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-08-28,2017,8,178.35,149.59,174.41,154.7,202.27,175.73,156.03,,165.01,172.51,152.49,198.71,180.93,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-09-04,2017,9,178.32,149.53,174.53,154.46,202.8,175.25,156.09,,163.5,172.6,152.5,198.14,181.14,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-09-11,2017,9,178.0,149.44,174.02,154.22,202.67,174.76,156.19,155.0,161.76,172.29,152.02,197.14,181.31,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-09-18,2017,9,176.69,148.2,172.58,153.39,202.53,173.47,156.26,153.14,160.49,171.0,150.82,195.14,181.46,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-09-25,2017,9,174.75,146.47,170.45,152.25,202.27,171.55,156.34,151.0,159.64,169.11,149.06,192.29,181.59,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-10-02,2017,10,172.13,143.97,167.64,150.52,201.76,168.27,156.26,148.29,158.5,166.47,147.02,188.43,181.58,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-10-09,2017,10,169.16,141.07,164.8,149.03,200.46,,156.33,145.43,157.37,163.49,144.7,183.43,181.42,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-10-16,2017,10,166.21,138.13,161.98,147.53,199.43,159.29,156.36,142.57,156.27,160.5,142.38,177.71,181.02,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-10-23,2017,10,163.17,135.16,158.78,145.54,198.4,154.11,156.51,140.0,155.42,157.39,139.99,171.71,180.94,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-10-30,2017,10,159.82,131.53,155.78,143.22,197.36,148.49,156.66,137.43,154.8,154.06,137.48,165.57,180.64,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-11-06,2017,11,157.38,129.0,153.6,141.49,196.46,143.31,156.98,135.14,153.53,151.76,135.69,160.0,180.35,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-11-13,2017,11,155.58,126.97,152.05,140.06,195.69,138.63,157.19,133.29,152.31,150.06,134.47,155.14,179.79,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-11-20,2017,11,154.46,125.84,151.19,139.22,194.76,134.79,157.46,132.0,151.66,149.24,133.51,151.14,179.22,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-11-27,2017,11,153.72,125.03,150.47,138.38,194.76,131.9,157.9,131.14,150.81,148.54,132.84,148.29,178.67,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-12-04,2017,12,152.92,124.3,149.72,137.54,194.5,129.77,158.28,130.57,149.75,147.89,131.86,146.43,178.21,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-12-11,2017,12,151.94,123.57,148.92,137.19,194.23,128.3,158.57,130.0,148.74,147.17,130.79,145.14,177.67,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-12-18,2017,12,150.87,122.79,148.06,136.4,,127.53,158.72,129.71,147.59,146.4,129.8,144.43,177.12,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-12-25,2017,12,149.58,121.77,146.93,135.36,,126.77,159.05,129.29,146.8,145.24,128.55,144.14,176.46,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2018-01-01,2018,1,148.31,120.56,145.75,134.31,,126.39,159.12,128.71,145.98,144.11,127.31,144.0,176.99,,,,,,,,,,,,
2018-01-08,2018,1,146.86,119.23,144.29,133.26,,126.07,159.07,128.0,144.93,142.76,125.96,143.86,176.78,,,,,,,,,,,,
2018-01-15,2018,1,144.94,117.46,142.15,131.5,,125.4,158.82,127.14,143.7,141.0,123.77,143.71,177.0,,,,,,,,,,,,
2018-01-22,2018,1,142.66,115.23,140.0,129.62,,124.87,158.6,126.0,142.45,138.97,121.87,143.57,176.94,2.08,1.18,1.64,1.5,1.8,0.43,46110.77,33672.69,46530.7,40367.8,29439.26,75462.85
2018-01-29,2018,1,140.81,112.9,138.48,127.74,,124.26,158.46,125.0,141.28,137.06,120.16,143.43,176.69,2.07,1.16,1.67,1.62,1.76,0.45,46588.84,33989.18,47000.22,40764.48,29752.75,76790.88
2018-02-05,2018,2,140.33,112.13,138.15,126.36,181.04,123.57,158.11,124.29,140.3,136.27,119.3,143.71,176.37,2.06,1.15,1.7,1.73,1.72,0.47,47066.91,34305.68,47469.75,41161.17,30066.24,78118.91
2018-02-12,2018,2,141.07,112.21,139.06,125.22,177.52,123.82,157.44,124.0,139.55,136.9,119.7,144.57,176.08,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-02-19,2018,2,142.64,113.43,140.68,125.08,173.46,124.64,157.21,124.29,138.92,138.39,120.82,146.14,174.8,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-02-26,2018,2,145.11,115.37,143.21,125.25,169.0,126.17,157.19,125.14,138.46,140.5,122.69,,,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-03-05,2018,3,148.14,118.31,146.22,126.13,166.75,128.47,157.12,126.57,138.36,143.44,125.4,,172.32,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-03-12,2018,3,150.76,120.79,148.63,127.13,164.89,131.13,157.1,128.29,138.52,145.93,127.84,154.71,171.38,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-03-19,2018,3,152.86,122.94,150.66,128.14,163.43,133.76,156.97,130.14,138.51,148.0,129.88,157.86,170.14,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-03-26,2018,3,154.29,124.17,151.85,128.87,161.44,136.56,157.19,131.71,138.77,149.56,131.57,160.57,169.11,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-04-02,2018,4,154.81,124.84,152.09,129.61,159.85,138.51,157.43,132.71,138.9,150.06,131.95,162.71,167.61,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-04-09,2018,4,154.47,124.34,151.56,129.36,159.05,139.96,157.41,133.29,138.95,149.7,131.51,164.14,166.48,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-04-16,2018,4,153.35,123.03,150.26,128.81,158.92,140.71,157.5,133.29,139.08,148.84,130.42,164.86,165.59,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-04-23,2018,4,152.11,121.17,148.92,128.25,159.18,141.0,157.54,132.71,139.21,147.2,129.27,165.0,164.78,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-04-30,2018,4,151.43,120.26,147.83,127.69,159.18,141.05,157.65,132.14,139.4,146.06,128.07,165.0,163.5,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-05-07,2018,5,150.62,119.16,146.67,127.13,159.18,141.13,157.78,131.43,139.64,144.87,127.29,165.0,163.04,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-05-14,2018,5,149.98,118.01,145.94,127.14,160.38,140.94,157.6,130.71,139.69,143.87,126.52,165.0,162.74,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-05-21,2018,5,149.69,117.57,145.72,127.14,161.31,141.12,157.62,130.43,139.84,143.46,126.61,165.0,163.09,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-05-28,2018,5,149.66,117.57,145.77,127.14,162.37,141.38,157.69,130.14,140.01,143.3,127.05,165.43,163.2,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-06-04,2018,6,149.8,117.69,146.04,127.15,163.43,142.12,157.56,130.0,140.16,143.21,127.49,166.29,163.51,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-06-11,2018,6,150.15,118.24,146.47,127.15,164.49,143.02,157.59,130.14,140.32,143.81,128.01,,164.5,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-06-18,2018,6,150.77,118.41,147.14,127.14,165.82,,157.46,130.43,140.43,144.29,128.83,,165.54,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-06-25,2018,6,151.84,119.16,148.1,126.87,167.14,145.19,157.48,130.71,140.53,145.5,129.64,169.71,165.78,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-07-02,2018,7,152.51,120.07,148.75,,168.07,146.42,157.62,131.14,140.66,146.3,130.46,171.0,165.89,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-07-09,2018,7,152.9,120.23,148.84,,169.4,147.77,157.5,131.57,140.8,146.5,130.69,172.29,165.78,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-07-16,2018,7,153.0,120.17,148.58,126.88,170.33,149.12,157.41,131.86,140.91,146.39,130.15,173.14,165.57,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-07-23,2018,7,152.87,120.04,147.89,126.87,171.25,149.88,157.57,132.14,140.72,145.77,129.53,173.57,165.15,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-07-30,2018,7,152.37,119.14,147.19,126.92,172.32,150.58,157.39,132.29,140.24,144.79,128.72,173.71,164.47,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-08-06,2018,8,152.19,118.83,147.38,127.02,173.38,150.9,157.43,132.43,139.75,144.73,128.08,173.86,163.74,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-08-13,2018,8,152.8,119.73,148.54,127.69,174.17,151.54,157.36,132.57,139.25,145.26,128.52,174.0,163.33,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-08-20,2018,8,154.19,121.54,150.07,,174.84,151.93,157.49,132.57,138.68,146.9,129.43,174.0,162.81,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-08-27,2018,8,,123.27,151.68,,174.97,152.05,157.67,133.14,138.09,,130.34,174.14,162.24,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-09-03,2018,9,,,152.96,129.93,174.97,152.09,158.02,134.14,137.43,,131.02,174.29,161.86,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-09-10,2018,9,156.95,125.99,153.83,130.67,175.1,152.26,158.26,135.29,137.1,,131.09,174.0,161.77,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-09-17,2018,9,156.82,126.4,154.15,131.36,174.7,151.5,,136.29,136.95,,131.28,173.43,161.78,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-09-24,2018,9,156.0,124.71,153.44,131.69,174.04,150.51,159.63,136.71,137.34,,131.31,172.29,162.62,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-10-01,2018,10,154.39,121.8,151.62,131.36,173.64,148.79,160.5,136.71,137.75,,129.78,,162.89,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-10-08,2018,10,152.06,117.89,149.06,130.58,173.11,146.54,161.02,136.57,138.17,,127.51,,163.23,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-10-15,2018,10,149.15,113.79,146.34,129.74,172.71,,161.68,135.71,138.55,,125.24,166.14,163.9,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-10-22,2018,10,146.5,109.71,144.07,128.93,172.71,141.51,162.36,134.43,139.03,,123.75,163.14,164.45,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-10-29,2018,10,144.56,106.71,142.62,128.06,172.45,138.37,162.97,133.0,139.44,,122.93,160.29,164.73,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-11-05,2018,11,143.36,104.5,141.72,127.18,172.58,135.82,163.4,131.57,139.83,,122.2,157.57,164.93,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-11-12,2018,11,142.49,104.13,141.09,126.64,172.84,133.5,163.68,130.57,139.46,,121.46,155.43,164.63,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-11-19,2018,11,141.67,104.1,140.62,126.72,172.45,131.6,163.66,130.0,139.14,,121.19,153.71,164.89,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-11-26,2018,11,141.02,104.16,140.43,126.97,172.32,130.24,163.94,129.57,138.88,,121.2,152.43,165.34,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-12-03,2018,12,140.98,104.51,140.35,127.42,172.18,129.02,164.05,129.29,138.8,,121.2,151.57,165.5,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-12-10,2018,12,141.04,104.76,140.37,128.27,172.71,128.28,163.8,129.29,138.65,,121.2,151.14,165.98,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-12-17,2018,12,141.08,105.13,140.3,128.96,173.38,127.94,163.64,129.14,138.5,,121.39,150.86,166.63,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-12-24,2018,12,141.17,105.47,140.3,129.17,173.98,127.89,163.71,129.0,138.45,,121.58,150.71,166.65,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-12-31,2018,12,141.19,105.8,140.23,129.39,173.98,127.92,163.7,129.0,138.28,,121.67,148.86,167.08,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2019-01-07,2019,1,141.22,105.76,140.17,129.23,174.64,127.78,163.93,129.0,138.13,,121.77,147.0,167.4,,,,,,,,,,,,
2019-01-14,2019,1,141.13,105.64,140.14,129.05,175.17,127.94,163.93,129.0,137.83,,121.92,145.14,167.61,,,,,,,,,,,,
2019-01-21,2019,1,140.84,105.29,140.18,128.6,175.7,127.82,164.02,129.0,137.46,,122.0,143.29,167.69,,,,,,,,,,,,
2019-01-28,2019,1,140.51,105.0,140.15,127.81,175.3,127.7,164.3,128.86,137.22,,122.13,141.43,167.54,1.7,0.84,1.57,1.43,1.12,0.75,47028.83,34080.22,47291.2,40950.45,29923.61,80247.72
2019-02-04,2019,2,140.52,104.67,140.41,127.34,173.98,127.67,164.72,128.86,136.95,,122.09,139.71,166.85,1.61,0.76,1.53,1.32,0.98,0.81,46899.8,33944.73,47129.18,40798.6,29809.58,80447.91
2019-02-11,2019,2,140.7,104.49,140.86,127.7,172.98,127.92,164.75,129.0,136.78,,122.03,138.57,166.7,1.52,0.69,1.49,1.21,0.84,0.87,46770.76,33809.24,46967.16,40646.75,29695.55,80648.11
2019-02-18,2019,2,141.06,104.86,,128.06,172.71,128.45,164.86,129.0,136.97,,122.56,139.43,165.8,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-02-25,2019,2,141.28,105.39,,128.49,172.45,,164.81,,137.06,,123.11,140.43,165.08,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-03-04,2019,3,141.68,106.26,142.78,128.88,171.92,,164.93,,137.31,,123.63,141.86,164.32,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-03-11,2019,3,142.39,107.43,143.64,129.75,171.39,,165.04,,137.92,,124.23,143.57,163.71,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-03-18,2019,3,,,145.2,130.91,170.86,135.54,165.06,,138.46,,125.37,145.86,163.11,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-03-25,2019,3,,,147.79,132.4,171.26,138.44,164.93,,139.02,,127.57,148.86,162.97,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-04-01,2019,4,,115.71,151.59,134.44,170.86,141.76,164.73,,140.29,,131.22,152.29,162.7,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-04-08,2019,4,153.58,120.89,156.2,137.81,171.12,145.77,164.56,,141.74,,135.8,156.71,162.7,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-04-15,2019,4,158.07,126.31,160.93,141.81,171.92,150.03,164.64,139.43,143.76,,140.71,161.57,162.5,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-04-22,2019,4,162.53,131.47,165.71,145.95,172.32,153.68,164.59,142.57,146.36,,145.54,166.0,162.57,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-04-29,2019,4,166.8,136.59,170.27,149.94,172.32,157.08,164.64,145.86,149.26,,150.36,170.14,162.68,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-05-06,2019,5,170.53,141.36,174.27,153.67,173.51,160.21,164.63,148.71,152.73,,154.63,173.71,162.54,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-05-13,2019,5,173.67,145.03,177.52,157.5,175.1,162.88,164.5,150.86,156.43,,157.84,177.0,162.05,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-05-20,2019,5,175.7,147.43,179.62,161.01,,164.94,164.52,152.71,159.38,,160.0,179.57,161.67,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-05-27,2019,5,176.66,148.34,180.84,163.34,179.35,166.96,164.63,154.14,162.31,,160.71,181.14,161.71,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-06-03,2019,6,177.8,148.87,182.11,165.14,181.07,168.36,164.46,155.29,165.06,,161.43,182.43,161.98,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-06-10,2019,6,179.43,149.39,183.5,167.03,182.82,170.31,164.38,156.57,167.55,,162.26,184.43,161.93,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-06-17,2019,6,181.04,150.16,184.91,168.85,185.56,172.32,164.23,158.0,169.32,,163.08,186.43,162.09,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-06-24,2019,6,182.56,151.03,186.15,170.78,187.17,174.35,164.15,159.29,170.59,,163.89,188.43,162.97,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-07-01,2019,7,183.68,151.79,186.85,172.17,189.16,176.27,164.23,160.57,171.63,,164.68,190.0,164.1,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-07-08,2019,7,184.27,151.4,186.84,172.93,190.89,178.12,164.19,161.71,172.72,,164.6,191.43,,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-07-15,2019,7,184.28,150.59,186.23,172.8,192.61,179.06,164.19,162.57,173.73,,163.99,192.57,165.82,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-07-22,2019,7,183.92,149.37,185.17,172.17,193.99,179.87,163.93,163.57,173.69,,163.02,193.43,166.49,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-07-29,2019,7,183.2,148.49,184.23,171.36,196.3,180.37,163.97,164.43,173.28,,161.96,193.57,167.03,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-08-05,2019,8,183.25,148.19,184.07,170.33,198.34,180.66,163.98,165.0,172.92,,161.65,193.57,167.21,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-08-12,2019,8,183.87,148.81,184.56,169.48,200.55,180.94,164.28,165.71,172.45,,162.52,193.86,166.99,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-08-19,2019,8,184.64,149.73,185.05,169.18,201.69,180.87,164.47,166.43,171.98,,163.42,194.14,166.76,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-08-26,2019,8,185.38,151.11,185.83,169.55,202.83,181.0,164.69,167.57,171.9,,164.81,194.29,166.42,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-09-02,2019,9,186.58,152.49,187.22,170.63,203.75,180.85,164.86,169.0,171.7,,166.75,194.43,166.19,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-09-09,2019,9,188.02,154.34,188.79,172.1,204.5,180.92,165.04,170.71,172.22,,168.73,194.57,166.0,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-09-16,2019,9,189.33,155.86,190.07,173.53,204.76,181.0,164.94,172.57,172.76,,170.73,194.71,165.84,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-09-23,2019,9,189.79,156.54,190.56,174.98,204.97,181.18,164.99,174.57,173.27,,171.99,195.0,166.08,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-09-30,2019,9,189.65,156.14,190.42,176.4,205.34,181.12,164.99,176.43,174.36,,172.04,194.86,166.26,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-10-07,2019,10,189.32,155.43,190.3,177.58,205.82,181.21,165.1,178.14,175.48,,172.07,194.71,166.36,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-10-14,2019,10,189.18,155.03,190.32,178.57,206.27,180.83,164.96,179.43,176.14,,172.16,194.14,166.8,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-10-21,2019,10,189.09,155.0,190.3,179.91,206.75,180.65,164.93,180.43,176.82,,172.16,193.57,167.22,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-10-28,2019,10,188.96,154.93,190.32,181.74,207.42,,165.2,180.86,177.47,,172.44,192.86,167.68,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-11-04,2019,11,188.75,154.93,190.3,183.86,208.19,,,180.86,178.66,,173.26,192.14,168.71,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
