TIME,year,month,EL_peaches_jaunes,ES_peaches_jaunes,HU_peaches_jaunes,IT_peaches_jaunes,PT_peaches_jaunes,DE_peaches_jaunes,BE_peaches_jaunes,ES_peaches_blanches,HU_peaches_blanches,IT_peaches_blanches,DE_peaches_blanches,BE_peaches_blanches,BEL_gdp,ITA_gdp,FRA_gdp,ESP_gdp,IRL_gdp,BEL_inflazione,ITA_inflazione,FRA_inflazione,ESP_inflazione,IRL_inflazione
2016-07-25,2016.0,7.0,74.756,88.706,78.67999999999999,66.832,84.0,81.15118279569893,81.15118279569893,78.04,85.174,82.54858974358974,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-08-01,2016.0,8.0,74.014,86.182,78.452,67.22133333333333,85.5,81.15118279569893,81.15118279569893,78.712,84.974,71.166,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-08-08,2016.0,8.0,73.9,81.408,75.732,67.61066666666666,86.0,81.15118279569893,81.15118279569893,76.872,82.022,70.166,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-08-15,2016.0,8.0,74.186,75.214,74.89,68.0,85.0,81.15118279569893,81.15118279569893,71.73800000000001,80.438,70.0,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-08-22,2016.0,8.0,74.802,71.4,73.11800000000001,70.0,84.0,81.15118279569893,81.15118279569893,72.98800000000001,78.43199999999999,70.0,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-08-29,2016.0,8.0,75.00200000000001,67.756,72.296,70.0,83.0,81.15118279569893,81.15118279569893,74.474,77.622,70.0,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-09-05,2016.0,9.0,74.644,65.848,73.422,70.0,81.1,81.15118279569893,81.15118279569893,75.598,77.99600000000001,70.0,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-09-12,2016.0,9.0,73.858,64.78,76.026,70.0,79.6,81.15118279569893,81.15118279569893,75.90200000000002,80.09200000000001,70.0,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-09-19,2016.0,9.0,72.958,65.074,76.11,70.0,79.6,81.15118279569893,81.15118279569893,74.79599999999999,79.65799999999999,70.0909090909091,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-09-26,2016.0,9.0,73.2,65.46600000000001,74.732,70.18339999999999,79.6,81.15118279569893,81.15118279569893,73.63600000000001,78.292,70.27272727272728,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
