TIME,year,month,T#AE#EU,T#AL#EU,T#AO#EU,T#AT#EU,T#AU#EU,T#BA#EU,T#BE#EU,T#BG#EU,T#BR#EU,T#BY#EU,T#CA#EU,T#CH#EU,T#CL#EU,T#CN#EU,T#CU#EU,T#CV#EU,T#CY#EU,T#CZ#EU,T#DE#EU,T#DK#EU,T#DZ#EU,T#EE#EU,T#EG#EU,T#ES#EU,T#FI#EU,T#FR#EU,T#GB#EU,T#GR#EU,T#HK#EU,T#HR#EU,T#HU#EU,T#IE#EU,T#IL#EU,T#IN#EU,T#IS#EU,T#IT#EU,T#JP#EU,T#KR#EU,T#KW#EU,T#KZ#EU,T#LB#EU,T#LI#EU,T#LT#EU,T#LU#EU,T#LV#EU,T#MA#EU,T#MD#EU,T#MK#EU,T#MT#EU,T#MX#EU,T#MY#EU,T#NG#EU,T#NL#EU,T#NO#EU,T#NZ#EU,T#PL#EU,T#PT#EU,T#RO#EU,T#RU#EU,T#SA#EU,T#SE#EU,T#SG#EU,T#SI#EU,T#SK#EU,T#TH#EU,T#TN#EU,T#TR#EU,T#TW#EU,T#UA#EU,T#US#EU,T#ZA#EU,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione
2009-05-01,2009,5,329870.57,30837.57,167867.86,5418810.86,152161.71,252488.71,3971938.43,209700.29,12370.14,33612.14,628242.29,7564000.57,,307255.0,,18003.29,209797.29,1768829.29,25601647.29,2740746.29,167000.57,287850.43,295858.57,2607817.43,772185.0,15489754.14,8635157.71,940010.43,,644442.86,932115.14,295250.0,174789.86,,164697.86,8493731.29,590366.71,2604554.86,234301.86,,50931.14,225447.43,275843.14,629449.43,159839.29,349428.29,,48961.29,49338.57,89523.86,,99161.29,17918260.71,2173791.29,78001.71,2782542.71,1384992.14,644992.86,798631.0,103351.86,3507551.29,,925555.0,,,114113.71,620682.71,,143724.43,2254569.43,150093.86,45772.61,38289.09,42782.47,42817.25,33124.14,54767.38,1.24,1.51,0.97,0.87,0.96,-2.04
2009-06-01,2009,6,220056.71,32939.0,161588.86,5289353.86,171674.86,258233.86,3920026.57,195760.86,10888.86,22775.14,654263.14,7714675.29,,293943.57,,20168.14,174877.71,1703117.0,25085317.0,2389374.14,154829.86,281989.43,304148.0,2502222.43,798264.57,15417550.43,8777368.86,944855.86,,608394.43,832497.86,401220.14,184003.29,,116141.0,8284590.29,621448.57,2448542.0,304217.0,,54716.86,205561.14,269966.71,642803.14,164536.43,255414.29,,48834.71,43717.43,83888.86,,94009.29,17393888.29,2077257.57,66043.57,2680500.0,1305202.43,617042.71,671745.71,94451.43,3460356.14,,892754.0,1700599.29,,138593.14,633840.29,17256.86,146615.86,2119518.14,158083.57,45266.45,37757.92,42216.42,42277.51,32646.82,53450.24,0.6,1.14,0.64,0.48,0.34,-3.26
2009-07-01,2009,7,115968.43,44526.29,158860.43,5542559.29,146469.14,278089.29,3937005.14,208600.57,11710.43,12090.29,706172.43,8243652.14,146196.43,251812.57,,23923.43,149172.57,1837607.14,26899311.29,2433036.0,155006.71,284422.57,332598.14,2689428.29,824787.29,16269194.43,9496646.29,957280.57,,668772.86,885815.14,502174.14,197996.0,,159786.0,8782238.43,532745.71,2055385.43,264623.86,,50820.0,197314.14,289280.86,656334.14,165683.14,258386.29,,48416.71,42421.57,87872.71,,80735.86,17454147.86,2093148.57,52851.86,2718640.14,1275479.0,647902.29,626393.29,75178.43,3472920.0,,975124.29,1613313.86,,125168.57,715174.57,,146245.43,2167183.71,196676.86,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09,-0.05,0.77,0.31,0.09,-0.29,-4.48
2009-08-01,2009,8,100939.29,48471.29,135434.29,5449177.71,184594.57,273970.0,3735234.14,182306.86,9878.0,8017.14,631714.0,8228888.86,145324.71,240241.14,,25476.29,143542.0,1716900.43,25964737.86,2315664.43,100905.43,282516.0,366728.43,2617165.29,810223.43,15247555.0,9572992.29,937910.0,,640010.57,910244.71,560834.86,204932.43,64457.0,167064.71,8290267.43,537955.71,2025285.71,275789.86,,53163.0,203112.86,290343.86,614018.29,159586.29,258892.29,14822.29,54598.14,,79716.57,,99312.0,16047217.43,2146609.57,55549.86,2796217.29,1238535.57,638414.43,615221.57,77703.86,3478167.14,,911676.57,1471024.29,,106912.71,778259.86,,200199.71,2124414.71,173155.14,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09,-0.05,0.77,0.31,0.09,-0.29,-4.48
2009-09-01,2009,9,101403.14,59436.29,135745.71,5477386.71,183199.86,301471.86,3731710.43,165692.86,9792.29,10497.57,571031.0,8561118.29,120559.43,270078.57,,23978.14,150188.57,1860494.57,26843494.86,2515924.0,93868.86,303077.14,354958.29,2765502.29,822229.86,15438799.14,10258216.43,1020807.0,,625614.0,937444.57,685038.14,205375.29,65307.43,161545.0,8678853.0,489442.43,2053153.0,248235.71,,49022.57,207067.14,315936.57,616734.57,170670.14,256464.14,12607.86,57435.14,,76351.14,,109809.71,16226330.86,2156380.14,55350.43,2838808.29,1263305.14,673293.29,579474.0,62603.29,3607737.29,,988313.14,1301928.57,,96899.86,835983.0,,250855.29,2041662.0,168464.71,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09,-0.05,0.77,0.31,0.09,-0.29,-4.48
2009-10-01,2009,10,108635.57,64557.14,123093.0,5551405.86,159874.0,300169.0,3874138.57,169387.43,,12815.43,598038.0,8698233.43,109926.0,306814.29,,21776.57,121076.86,1807999.14,27522073.14,2668550.71,,341128.0,311247.14,2879624.71,862501.29,15745657.43,10687542.43,1024770.29,,575232.0,985545.71,871843.57,208891.43,56816.43,151368.57,9053629.86,497245.57,2015887.0,224278.0,,40084.0,193153.0,346034.43,625249.0,199950.0,270487.43,13367.29,55772.43,,84202.14,,92514.71,17031936.29,2241560.14,79592.0,2927972.57,1356745.57,687968.86,568465.43,70755.14,3728733.57,,1057275.43,1176438.57,,120715.29,1006186.86,,243652.0,1942976.14,175777.0,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09,-0.05,0.77,0.31,0.09,-0.29,-4.48
2009-11-01,2009,11,106418.86,73498.43,132242.71,5534883.57,159578.14,288102.71,3910939.14,192771.71,,14706.43,586714.29,8778972.57,98056.71,317256.86,,20638.14,108188.14,1823783.0,28073218.14,2668578.57,,401101.57,297901.0,3032773.71,901371.29,15897050.71,10630254.71,1029427.86,,544529.0,1106279.0,975300.14,227517.57,71357.14,194521.29,9230978.57,494889.57,1759048.86,174062.0,,42120.14,188849.0,380210.86,591291.86,211100.14,362717.0,12119.43,48642.57,,100572.71,,88421.0,17110803.43,2353827.29,95121.0,3146119.0,1425670.29,807707.71,572564.43,97487.14,3919621.57,,1199803.71,1146860.14,,92297.29,1127405.71,,252718.14,1891787.0,165372.86,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09,-0.05,0.77,0.31,0.09,-0.29,-4.48
2009-12-01,2009,12,156845.29,76709.14,134250.57,5142951.43,166883.43,273070.43,3902761.14,183878.71,,19488.57,554942.71,8532878.86,100321.29,340400.29,,20384.57,105275.86,1724835.14,27139604.43,2635272.86,,413256.14,269379.43,2961075.14,859054.71,15773671.71,10447650.86,1035168.14,,478035.14,1081057.43,989000.86,266788.57,68855.86,178168.14,8746299.43,602918.29,1473644.71,143485.86,,46329.86,154144.57,362413.86,578647.14,214110.0,390400.57,12235.57,31055.86,,99623.86,,70236.43,16660091.14,2350680.86,86787.86,3178056.0,1385828.43,765940.0,575293.86,136640.0,3848520.43,,1142658.43,1109015.43,,105721.14,1145783.71,,255822.43,1807858.43,195030.57,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09,-0.05,0.77,0.31,0.09,-0.29,-4.48
2010-01-01,2010,1,166329.43,69882.57,126348.43,5120175.43,161592.14,271006.0,3908387.57,168330.0,,19900.57,518398.86,8361966.57,73091.29,378074.29,,16822.0,101140.0,1668070.71,27890129.57,2696660.71,,406492.57,255313.14,2989753.14,880176.29,16121187.71,10152474.71,1000497.43,,458294.29,1106854.57,1032530.57,275569.0,70510.57,209969.71,8625103.86,506408.14,1233222.57,75060.57,,37732.86,171705.29,371157.0,546462.71,212759.14,424716.14,11468.43,27040.57,,97106.29,,55639.14,17141570.0,2341304.86,88834.0,3073098.43,1413300.71,764370.43,567015.57,173115.43,3905100.0,,1231073.86,1102439.29,,90347.71,1173427.0,,240387.0,1756594.29,209079.14,44678.1,37056.6,41639.24,41586.09,31935.64,51637.45,0.27,0.88,0.43,0.29,0.01,-3.97
2010-02-01,2010,2,185060.43,56187.86,125857.0,5268006.57,169993.0,259615.14,3961859.86,145388.71,,,490647.71,8056734.43,58988.0,370410.14,,9142.57,94724.86,1578326.0,28492325.0,2627732.57,,410584.0,247914.29,2850763.29,945858.0,16221578.14,10070524.29,1079998.71,,410688.86,1204907.29,960297.86,304137.43,59675.86,172852.29,8543629.43,527658.29,1386792.14,68885.14,,28728.0,167654.43,389425.86,579451.57,195708.29,423633.0,12588.43,28388.86,,91174.71,,57887.29,17440238.14,2499579.71,82734.14,3121928.0,1495611.0,771853.43,533410.0,164873.71,4177321.86,,1271460.71,1118923.0,,105807.0,1042871.0,34925.71,234423.57,1750140.57,191053.57,44595.91,36886.44,41628.11,41434.42,31701.78,51141.81,0.59,0.99,0.54,0.5,0.31,-3.46
2010-03-01,2010,3,231421.29,54981.86,128478.43,5505262.14,157516.14,278946.57,,165803.43,,,533588.57,8452508.29,93397.71,410523.29,,22733.0,94920.29,1591139.71,30538937.71,2757818.0,,438270.57,259328.71,3081099.57,1019469.14,17786771.14,10112338.43,1181381.43,,438645.43,1252080.0,986049.14,348849.29,71840.43,180439.57,9478252.43,492244.71,1283608.0,54342.71,,29836.86,180153.71,435495.14,668618.29,172175.71,430393.71,15115.0,26188.43,48027.0,95256.71,,55873.43,18050566.86,2519444.0,89893.71,3165441.14,1637079.0,800903.71,553579.43,163404.29,4436792.0,,1399796.57,1165623.86,,111376.71,1073693.14,39215.0,179354.43,1873598.14,212100.0,44513.71,36716.28,41616.98,41282.75,,,0.91,1.1,0.65,0.71,0.61,-2.95
2010-04-01,2010,4,232579.14,41068.43,124527.57,5630554.71,186506.0,268293.71,,178231.14,,,558375.29,8489776.86,119289.71,432183.86,,29133.14,93891.29,1459863.14,30879541.86,2919097.43,,456691.29,300766.0,3202515.0,1083147.86,18176136.0,10127085.0,1171957.29,71024.57,435144.14,1268422.71,939497.86,332180.43,80969.43,185566.86,9399348.86,526534.43,1124578.14,,,42695.57,192746.43,455346.43,731684.14,157704.71,447420.0,16871.71,32926.57,51777.57,105138.0,,45406.43,18096093.14,2564556.14,98175.0,3184568.0,1685589.14,786663.14,555285.0,185160.29,4507586.71,,1407144.43,1207320.0,,144705.71,1275377.86,35105.43,131068.14,1967432.14,228759.86,44431.52,36546.12,41605.85,41131.08,31234.06,50150.52,1.23,1.2,0.76,0.91,0.91,-2.45
2010-05-01,2010,5,263678.29,41918.14,122679.14,5658271.57,189778.86,256995.0,4083278.71,187937.14,49110.86,,546129.86,8254471.71,124025.57,484461.43,,29384.57,95689.71,1483272.57,31572331.43,2889137.71,,437066.29,318184.0,3121956.14,1090983.43,18260855.86,10362160.14,1207082.86,68498.0,477335.57,1280297.0,769844.71,334417.0,81754.57,188828.71,9364036.29,465515.29,1154223.86,,,54589.86,199775.29,480515.86,732815.14,125496.29,424688.43,12167.14,41371.71,52985.57,115762.71,,50059.43,17394906.43,2488903.43,85458.57,3287072.86,1696185.0,758896.29,640307.0,191490.14,4560553.43,,1385919.14,1197490.14,19289.71,132962.43,1162717.86,39187.43,111820.86,1985913.86,235449.86,44349.33,36375.96,41594.72,40979.41,31000.2,49654.88,1.55,1.31,0.88,1.12,1.2,-1.94
2010-06-01,2010,6,336320.43,41161.14,126278.71,5979216.43,219390.57,276506.0,4489060.43,196332.86,65251.57,,620003.43,8407264.71,136698.86,583096.71,,39104.71,99943.86,1512711.29,32615510.71,3000487.86,49310.29,424643.43,435164.43,3107908.71,1126200.14,18913996.0,11029557.86,1280155.57,79207.29,459215.29,1235762.0,782647.14,364584.71,83004.29,167008.57,9415431.29,547851.71,1122733.57,,,79794.57,194192.86,495168.29,779529.57,107474.57,347309.71,15695.71,47158.14,53218.86,104873.71,,56951.29,17557619.71,2487683.14,69049.57,3202452.86,1646904.86,646212.43,671687.14,180267.71,4635921.57,62753.71,1350914.14,1221147.14,16340.57,133505.86,1167251.29,31443.0,115213.86,2108581.0,259448.57,44267.14,36205.8,41583.59,40827.74,30766.34,49159.24,1.87,1.42,0.99,1.32,1.5,-1.43
2010-07-01,2010,7,328937.43,40312.86,125585.86,,223040.71,294971.71,4595165.29,228925.14,63825.29,,652002.57,9031086.0,119871.57,649354.57,,53153.57,112850.29,1629045.71,35057031.0,3147260.71,59100.71,448802.86,493133.14,3261699.71,1148416.14,20085991.71,11734670.14,1311919.57,71739.14,527418.43,1304273.14,964485.29,401673.86,108467.57,181337.71,10275395.71,457330.0,1106720.71,,,76595.29,195223.86,561337.86,786058.0,105049.0,356551.71,13871.57,56693.29,43745.86,109357.29,,62001.14,18198355.71,2432237.86,75854.86,3529051.71,1703832.29,725313.57,725933.0,138900.43,4664916.14,78042.0,1427011.14,1215908.14,,136237.29,1257649.29,,130013.43,2225452.43,257241.71,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6,2.19,1.53,1.1,1.53,1.8,-0.92
2010-08-01,2010,8,335775.43,42673.43,127130.57,6669734.71,288471.29,285953.14,4611857.29,250791.71,77200.29,,736694.43,8986320.86,127099.57,604743.71,,54843.57,110702.43,1646240.29,34787781.14,3125961.57,63371.0,491086.0,518857.86,3130350.43,1096147.43,19017516.43,11849130.43,1283011.71,82562.86,520342.86,1280606.14,1051826.71,419759.57,116640.86,159481.0,9676261.57,472827.86,1151896.71,,,72903.29,173959.29,587871.43,803175.29,82711.86,340792.14,15155.57,59363.57,45096.0,103475.29,17002.0,65807.71,16871984.86,2455896.43,72544.86,,1661931.29,735373.71,743251.86,116867.86,4672113.57,84740.0,1255761.0,1197951.71,,114867.43,1339579.29,,137618.0,2237431.43,234359.43,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6,2.19,1.53,1.1,1.53,1.8,-0.92
2010-09-01,2010,9,349439.29,56941.86,123747.86,6761613.86,324249.14,296866.71,4713094.57,288029.0,84835.0,27572.43,821819.14,9209380.57,156937.86,740226.71,,56062.57,111607.14,1762038.0,35561676.0,3384213.0,62774.71,524799.0,534134.43,3333467.86,1094539.71,19665769.43,12331878.43,1230096.86,81009.29,568860.86,1334773.0,1130141.29,410475.29,130053.57,189356.71,10111401.71,454624.29,1042466.29,,,79498.71,200531.71,643197.71,814957.57,83175.86,304961.14,15376.0,60678.14,41432.86,92755.14,14257.86,64985.14,17333074.57,2592564.43,74627.57,,1604975.29,754182.43,783305.43,156599.43,4764504.71,64482.86,1277409.14,1259638.57,,95433.86,1518511.0,,124295.86,2388961.43,219850.14,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6,2.19,1.53,1.1,1.53,1.8,-0.92
2010-10-01,2010,10,356530.57,64331.43,,6889229.71,361937.57,291552.0,4773686.14,306154.57,104183.43,24733.43,873850.86,9298715.57,136939.57,763923.86,,45002.86,96068.0,1782257.29,36117209.14,3394514.86,74543.86,511302.57,520652.14,3309648.57,1072198.57,19669286.86,12683107.43,1143210.0,83316.29,589906.29,1356185.14,1073715.43,368504.29,120174.0,,10200128.43,467019.71,1049326.43,,,85501.86,206314.71,703429.86,789742.29,81195.29,327281.86,18492.57,75700.57,38986.86,124716.43,9986.71,61128.14,17601384.71,2625427.57,82882.57,4483437.0,1604762.71,757481.57,789098.14,230693.86,4817717.0,62253.0,1280294.57,1322807.43,,90914.57,1632887.86,,140050.86,2461121.29,233328.71,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6,2.19,1.53,1.1,1.53,1.8,-0.92
2010-11-01,2010,11,378518.57,74018.57,,6850429.71,363305.86,293054.29,4794591.71,343306.14,110807.57,25561.0,904920.29,9368207.57,129618.14,766190.14,,44875.71,104470.43,1831052.14,37054744.29,3220402.29,92219.57,472914.57,477879.0,3210328.14,1040168.71,19771306.29,12959952.86,1121955.86,44396.29,629373.57,1446806.14,1069637.86,382090.86,146693.86,193804.71,10550661.0,427229.0,1062191.86,,,72977.14,215620.86,763408.29,681461.57,86821.29,324530.57,18248.57,73844.71,37315.14,129576.57,11078.29,59223.14,17004412.86,2665504.57,98390.86,4761935.57,1617333.57,788803.86,816240.57,258576.71,5039271.43,66970.71,1305515.14,1356441.14,,70163.57,1575549.71,,161069.71,2454689.29,226641.0,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6,2.19,1.53,1.1,1.53,1.8,-0.92
2010-12-01,2010,12,373529.86,66220.71,111624.43,6414591.86,386174.71,300543.0,5087837.86,366601.71,127957.43,25180.14,947553.14,9143205.57,143322.43,736336.86,,45897.0,106801.43,1751986.29,35570737.0,3257123.14,,493599.86,488264.14,3294151.43,1018154.0,19035757.14,12451091.14,1018595.57,62743.71,586525.0,1416637.71,1098847.14,399562.0,172596.57,187886.0,9995235.71,452118.57,1026847.86,,,,223256.0,805793.57,686090.57,95905.0,335886.57,17757.29,61563.71,27637.57,115924.86,,68117.29,16705033.14,2613328.57,104685.57,4631515.0,1489164.29,787791.29,718545.29,266693.29,4899925.86,72077.71,1268256.29,1356480.86,,65174.57,1741770.29,,165449.57,2539424.14,263485.0,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6,2.19,1.53,1.1,1.53,1.8,-0.92
2011-01-01,2011,1,329412.29,60700.71,99020.86,6294277.86,373217.71,283290.43,4703866.14,367192.57,113812.14,24155.14,883135.71,8978083.86,149273.71,662944.71,,43122.57,95882.14,1690764.43,35671242.86,3254373.14,,480243.0,372668.57,3208333.14,973351.14,19119511.86,12317282.0,882831.86,53357.57,568886.0,1415177.0,1100050.14,373122.57,166233.29,195868.0,9874730.86,362803.0,1052667.57,,12253.0,,219666.86,856892.43,655471.71,104262.14,363558.86,15805.43,67639.14,22713.86,121050.29,,60532.71,17078735.29,2605131.86,104676.71,4692348.86,1486208.86,810799.43,649556.0,298086.43,4937992.43,50812.29,1282469.0,1362255.0,,61262.14,1840090.29,,143080.14,2498164.43,260467.71,44645.75,36409.07,,41128.98,30696.11,49171.62,2.38,1.7,1.24,1.61,2.0,-0.43
2011-02-01,2011,2,286406.29,60527.86,98513.86,6356902.29,378242.71,280217.86,4897744.43,356465.14,118067.43,21293.0,835254.29,8967850.86,169241.14,670537.14,,39560.14,84198.0,1657500.57,36165524.14,3260147.14,,499131.86,328580.86,3223494.57,1031362.29,19476378.43,11958530.14,821246.14,53802.0,545782.57,1407522.43,896424.57,321985.86,145400.43,212299.29,9864844.29,367481.43,977428.14,,,,225539.0,878622.86,658304.43,100323.43,359127.57,17624.29,69743.0,31921.14,127728.14,,53337.57,17011712.43,2768577.71,116620.57,4628612.14,1537407.0,758486.57,606004.86,319470.57,5146224.0,35510.71,1234907.57,1409138.43,,75246.14,1957151.57,,138394.14,2471103.86,225038.14,45106.55,36782.5,,41581.89,30859.74,49679.63,2.57,1.88,1.38,1.7,2.2,0.07
2011-03-01,2011,3,288486.43,62571.57,116745.43,6940461.29,356646.43,320642.14,5110463.71,358090.71,156389.86,19288.57,823459.57,9444747.14,194355.43,744772.14,,37495.86,102877.29,1815220.29,39053281.0,3425632.57,,512632.57,331569.43,3476717.57,1091237.71,21504958.0,12656853.86,854365.0,43360.43,601342.43,1486897.71,764155.71,302970.71,155294.14,218839.43,11119240.14,430406.57,1029145.71,36366.86,,,263460.0,944462.14,647397.71,116492.43,366321.86,18666.14,95773.14,39185.57,135743.0,,,18597616.86,2809743.14,114109.86,4998119.71,1681182.0,804013.14,648595.29,332040.57,5411580.14,33462.43,1407558.71,1496856.86,,80936.57,2138955.14,,139567.43,2633553.29,259235.57,,37155.93,,42034.81,31023.37,50187.65,,,,,,
2011-04-01,2011,4,280137.86,54491.14,108842.0,7047144.14,354563.0,319475.14,5194093.14,342123.0,142395.43,19175.29,816817.14,9508596.0,168361.71,652996.71,,40457.57,99513.14,1798151.86,39481049.14,3329083.29,,524786.43,333998.57,3319795.0,1074671.43,21430712.0,12489417.0,813570.14,53534.57,604380.71,1356972.29,775420.29,298213.14,186305.71,201925.29,11081786.29,403427.14,933523.86,29269.86,,,253151.71,1015613.43,691961.86,121361.71,417795.0,,102191.57,43573.57,156831.43,,,18159918.43,2607209.14,126756.57,4900446.29,1710650.0,816216.0,652952.86,313115.29,5505485.57,31175.86,1358601.86,1442404.86,,77596.86,2154059.43,,163190.14,2516517.43,318026.57,46028.16,37529.36,44505.85,42487.72,31187.01,50695.66,2.96,2.24,1.66,1.86,2.6,1.07
2011-05-01,2011,5,284772.43,54339.14,112421.57,7415225.0,368815.86,334136.71,5280968.29,326319.14,,21186.14,780326.43,9716659.29,181470.29,656158.71,,43361.71,115738.71,1953108.14,41251390.86,3463165.57,,537524.0,354135.86,3402231.57,1130131.71,22258880.14,12749066.0,855970.43,51509.71,600710.86,1330808.43,921114.0,318985.71,208820.86,168379.14,11314336.29,410250.14,847617.86,,,,250692.86,1048375.71,710403.43,155373.29,395564.86,,115820.71,47336.0,140202.0,,,18476141.14,2632252.71,135334.86,4854816.43,1741683.43,835811.86,699082.0,264778.71,5532366.0,31614.71,1387166.71,1470232.14,,79222.14,2240390.14,,169475.14,2527372.0,321896.14,46488.96,37902.78,45239.2,42940.64,31350.64,51203.68,3.15,2.42,1.8,1.95,2.8,1.56
2011-06-01,2011,6,283219.29,59941.86,121794.71,7690651.86,374564.0,340015.14,5231464.57,312636.0,,21549.86,786875.0,9692041.29,176606.86,652745.14,208215.0,44221.14,119193.0,2048008.71,41810086.0,3533236.86,,563507.86,354133.29,3433938.14,1121393.0,22449140.0,12668085.43,883999.57,63854.57,563611.14,1328812.43,947456.14,336458.57,175967.57,184256.86,11338409.86,447244.43,827960.86,,,,243841.57,1042620.57,761555.29,148910.57,382633.86,,131651.43,48953.29,132262.14,,,19127739.71,2558269.57,104508.86,5008717.0,1746706.0,841517.43,736166.43,250668.43,5362868.71,44034.29,1317259.71,1586776.86,,78687.43,2369987.14,,182653.0,2553568.29,312432.29,46949.76,38276.21,45972.55,43393.55,31514.27,51711.69,3.34,2.6,1.94,2.03,3.0,2.06
2011-07-01,2011,7,267903.14,68981.14,125590.29,8288348.14,406707.43,346700.14,4919643.29,307114.43,,20172.57,820629.29,10144393.14,198172.57,612661.43,196716.43,39750.0,130356.14,2154530.86,43495635.86,3466634.14,58891.43,580232.43,326247.43,3313870.57,1140843.86,23604542.57,13268525.43,980290.29,46420.0,605489.0,1403432.43,902380.0,344434.0,172620.0,196018.86,11949996.57,400059.43,648534.71,,,100787.71,262095.71,999826.0,775884.43,149771.29,410444.86,,154840.43,53093.14,147786.43,,,19595677.86,2540224.0,118182.14,5269642.14,1848030.71,873116.86,846312.29,275106.14,5228149.14,47693.0,1377618.71,1857825.57,,81123.43,2364857.29,,229895.43,2575897.29,272364.43,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71,3.53,2.78,2.08,2.11,3.2,2.56
2011-08-01,2011,8,284938.29,61949.57,128567.43,8231190.71,,331420.29,5035731.86,286179.0,,25481.86,823643.29,10210779.0,177900.29,590542.43,201877.86,38008.14,139871.57,2208143.43,42560859.0,3562713.57,70768.86,649115.14,304276.0,3252599.71,1195882.29,22138708.29,12777332.57,986079.14,74776.29,618718.43,1339447.86,961258.0,359570.57,165453.14,176559.86,11190855.86,413489.86,492286.43,,,110250.71,269272.57,1033039.43,778568.0,160484.14,419919.0,,159572.71,51992.71,,15322.14,,18370460.57,2537274.43,112379.0,5410276.14,1711488.57,845962.14,954373.86,265403.29,5218626.71,44056.57,1258854.86,,,76593.14,2350944.43,,254263.0,2626295.86,269016.0,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71,3.53,2.78,2.08,2.11,3.2,2.56
2011-09-01,2011,9,304185.86,67970.43,134408.57,8338378.14,456898.86,325351.14,5017264.0,286623.0,,25041.29,826647.14,10525810.14,214636.14,554859.57,205221.0,28721.71,155619.57,2378073.86,43348381.29,3618636.0,61117.0,635704.0,283771.14,3321452.43,1240978.29,22217873.43,13111769.14,997550.14,75972.86,642028.0,1369182.29,1082254.0,383481.29,158035.43,169787.71,11203352.29,464012.14,531874.0,,,110082.71,273543.43,1036380.57,772067.86,176370.0,428018.57,,173759.14,40768.29,211947.14,13526.86,,19322174.71,2657205.29,112408.14,5578890.0,1612495.71,872460.71,994511.71,231576.14,5363275.14,42906.86,1312312.71,2239747.57,,46311.0,2404102.71,,252453.86,2623615.43,292540.29,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71,3.53,2.78,2.08,2.11,3.2,2.56
2011-10-01,2011,10,315189.43,65487.71,145709.86,7985960.57,442629.14,306408.29,4992252.86,306297.14,,25441.86,799441.71,10544800.29,179473.57,551378.57,190626.14,32323.57,136092.14,2310639.29,42392681.0,3549451.86,62703.86,608186.14,274711.71,3300339.71,1275905.43,21713453.0,12797063.57,946539.71,87026.57,641236.29,1459500.86,1084236.86,383973.57,140800.57,163711.43,10876666.0,404963.57,480955.43,,,104083.14,251920.29,1098056.57,842572.0,186836.14,411052.43,,169396.86,34674.0,240456.14,15221.43,68713.14,19083888.71,2750148.57,128179.86,5420683.14,1462720.57,889658.86,997825.43,204580.71,5377585.86,43648.29,1277576.71,2395739.0,,61474.14,2402352.71,,262331.57,2573992.86,317532.43,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71,3.53,2.78,2.08,2.11,3.2,2.56
